Fecha,BRL,CLP,COP,KRW,ZAR,INR,MXN,PEN,PLN,CZK,RUB,THB,TRY,HUF,ILS,DXY,ARS,CNY,IDR,MYR
29/07/23,4.7322,829.25,3915.33,1277.05,17.6312,82.2562,16.687,3.5973,4.0055,21.7629,91.8665,34.083,26.9181,348.87,3.6917,101.622,273.6331,7.1485,15105.0,4.555
30/07/23,4.7322,829.25,3915.33,1277.05,17.6452,82.2562,16.687,3.5973,4.0044,21.7503,91.8665,34.083,26.9181,348.59,3.6917,101.622,273.6331,7.1485,15105.0,4.555
31/07/23,4.7259,838.75,3922.09,1274.55,17.8481,82.2538,16.7432,3.6055,4.0044,21.7208,91.8105,34.217,26.9327,351.94,3.676,101.855,275.2749,7.1428,15080.0,4.507
01/08/23,4.7916,840.6,4002.7,1283.85,18.3021,82.2575,16.8817,3.631,4.0494,21.8061,92.0158,34.217,26.9653,353.67,3.6351,102.303,276.1882,7.1777,15116.0,4.5188
02/08/23,4.8104,849.47,4065.0,1298.35,18.4635,82.5875,17.0261,3.6576,4.0659,21.9162,94.0424,34.265,26.9608,355.31,3.6727,102.59,277.375,7.1917,15175.0,4.5425
03/08/23,4.9161,851.75,4165.6,1299.1,18.7071,82.7312,17.3279,3.6876,4.0746,22.1421,94.1579,34.643,26.9785,359.46,3.6844,102.542,278.08,7.1697,15186.0,4.5553
04/08/23,4.8756,852.17,4038.4,1309.7,18.4575,82.8412,17.0802,3.6934,4.0282,22.0189,95.6142,34.787,26.9641,354.03,3.6602,102.017,279.3063,7.1729,15170.0,4.554
05/08/23,4.8756,852.17,4038.4,1309.7,18.4575,82.8412,17.0802,3.6934,4.0282,22.0189,95.6142,34.787,26.9641,354.03,3.6602,102.017,279.3063,7.1729,15170.0,4.554
06/08/23,4.8756,852.17,4038.4,1309.7,18.441,82.8412,17.0802,3.6934,4.0328,22.0163,95.6142,34.787,26.9641,353.33,3.6602,102.017,279.3063,7.1729,15170.0,4.554
07/08/23,4.899,859.1,4017.25,1306.05,18.7012,82.7475,17.0649,3.69,4.021,22.0248,95.3744,34.842,26.9897,352.75,3.6752,102.047,283.175,7.1931,15185.0,4.56
08/08/23,4.8984,862.78,4079.9,1316.0,18.924,82.8325,17.1117,3.6952,4.0726,22.1422,96.6171,34.945,27.0052,355.55,3.7167,102.528,284.1848,7.2186,15218.0,4.583
09/08/23,4.9042,861.79,4018.28,1315.9,18.9828,82.8225,17.0585,3.695,4.0704,22.1111,96.8526,34.935,27.0117,354.21,3.7051,102.49,285.1762,7.2103,15190.0,4.573
10/08/23,4.8925,845.95,3957.5,1315.85,18.8501,82.715,17.133,3.6607,4.0516,22.0861,97.2537,35.107,27.0329,351.01,3.7218,102.524,286.1919,7.2189,15185.0,4.5705
11/08/23,4.9078,859.35,3976.75,1324.65,18.9508,82.8387,17.0079,3.6839,4.0504,21.9766,98.9432,35.085,27.0214,349.84,3.7369,102.842,287.2419,7.2395,15219.0,4.588
12/08/23,4.9078,859.35,3976.75,1324.65,18.9508,82.8387,17.0079,3.6839,4.0504,21.9766,98.9432,35.085,27.0214,349.84,3.7369,102.842,287.2419,7.2395,15219.0,4.588
13/08/23,4.9078,859.35,3976.75,1324.65,18.93,82.8387,17.0079,3.6839,4.0504,21.9787,98.9432,35.085,27.0214,349.45,3.7369,102.842,287.2419,7.2395,15219.0,4.588
14/08/23,4.9615,854.6,4045.9,1330.6,19.0829,82.955,17.0555,3.7001,4.0794,22.0606,100.7833,35.085,27.0443,352.26,3.7557,103.19,349.969,7.2573,15315.0,4.6157
15/08/23,4.9837,857.15,4087.86,1330.6,19.1488,82.955,17.1475,3.7125,4.1048,22.1189,98.0833,35.385,27.0633,355.76,3.7501,103.209,349.9752,7.2883,15342.0,4.636
16/08/23,4.9917,869.38,4128.7,1336.8,19.1717,82.955,17.1389,3.7227,4.1074,22.1618,95.5937,35.37,27.0686,355.64,3.7701,103.431,349.9752,7.2985,15282.0,4.6293
17/08/23,4.9766,867.85,4112.71,1341.8,19.0668,83.1488,17.1069,3.7175,4.1104,22.1477,94.2779,35.44,27.1055,353.95,3.7859,103.572,349.9642,7.2865,15282.0,4.6543
18/08/23,4.9703,868.9,4120.36,1338.2,18.9974,83.1062,17.0559,3.7113,4.1028,22.0911,94.0108,35.373,27.1215,351.67,3.7969,103.375,349.9048,7.2845,15290.0,4.6488
19/08/23,4.9703,868.9,4120.36,1338.2,18.9974,83.1062,17.0559,3.7113,4.1028,22.0911,94.0108,35.373,27.1215,351.67,3.7969,103.375,349.9048,7.2845,15290.0,4.6488
20/08/23,4.9703,868.9,4120.36,1338.2,18.9941,83.1062,17.0559,3.7113,4.1037,22.0841,94.0108,35.373,27.1215,351.67,3.7969,103.375,349.9048,7.2845,15290.0,4.6488
21/08/23,4.9786,870.08,4110.65,1342.75,18.9652,83.11,17.0202,3.727,4.108,22.0581,93.7154,35.175,27.1608,351.34,3.7773,103.3,349.9048,7.2833,15325.0,4.6488
22/08/23,4.9382,869.13,4116.72,1335.5,18.8002,82.9337,16.9104,3.7224,4.1237,22.21,94.1938,34.95,27.1958,352.87,3.7859,103.563,349.971,7.294,15317.0,4.648
23/08/23,4.8576,855.97,4075.28,1339.8,18.4672,82.6812,16.7908,3.7125,4.1131,22.1735,94.1443,35.063,27.1998,352.11,3.7586,103.419,349.975,7.2786,15295.0,4.6592
24/08/23,4.8833,844.3,4104.65,1322.35,18.8166,82.5775,16.8317,3.6915,4.144,22.3321,94.4826,34.98,25.8223,355.16,3.7908,103.982,349.9636,7.2798,15246.0,4.646
25/08/23,4.8744,845.2,4128.05,1325.0,18.6273,82.655,16.7476,3.6903,4.1371,22.314,94.9852,35.1,26.5438,353.84,3.7987,104.077,349.978,7.2873,15295.0,4.6407
26/08/23,4.8744,845.2,4128.05,1325.0,18.6273,82.655,16.7476,3.6903,4.1371,22.314,94.9852,35.1,26.5438,353.84,3.7987,104.077,349.978,7.2873,15295.0,4.6407
27/08/23,4.8744,845.2,4128.05,1325.0,18.6332,82.655,16.7476,3.6903,4.1388,22.335,94.9852,35.1,26.5438,353.92,3.7987,104.077,349.978,7.2873,15295.0,4.6407
28/08/23,4.8733,855.5,4101.3,1323.3,18.6218,82.6288,16.7919,3.6893,4.1295,22.3258,95.3923,35.265,26.5079,354.67,3.8015,104.058,349.975,7.2889,15292.0,4.655
29/08/23,4.855,858.15,4097.0,1321.8,18.4805,82.705,16.796,3.6869,4.1045,22.1344,95.4961,35.13,26.5952,350.31,3.7864,103.531,349.9747,7.2808,15260.0,4.646
30/08/23,4.8885,851.92,4098.3,1323.5,18.6813,82.73,16.7401,3.696,4.0905,22.0655,96.1282,35.097,26.7142,347.54,3.7892,103.157,350.0185,7.2869,15241.0,4.6385
31/08/23,4.955,852.29,4091.1,1322.65,18.8758,82.785,17.0378,3.6928,4.1255,22.1961,95.7031,35.0,26.6968,351.48,3.803,103.619,350.0112,7.2589,15230.0,4.6385
01/09/23,4.9497,851.68,4057.21,1318.75,18.8419,82.7188,17.0892,3.6951,4.1453,22.3607,96.3331,34.998,26.7286,356.4,3.8008,104.236,350.0584,7.2664,15242.0,4.6462
02/09/23,4.9497,851.68,4057.21,1318.75,18.8419,82.7188,17.0892,3.6951,4.1453,22.3607,96.3331,34.998,26.7286,356.4,3.8008,104.236,350.0584,7.2664,15242.0,4.6462
03/09/23,4.9497,851.68,4057.21,1318.75,18.8155,82.7188,17.0892,3.6951,4.1426,22.3245,96.3331,34.998,26.7286,356.35,3.8008,104.236,350.0584,7.2664,15242.0,4.6462
04/09/23,4.938,858.58,4053.4,1319.55,19.0782,82.7475,17.1815,3.6954,4.1414,22.3497,96.4542,35.222,26.7595,354.24,3.7873,104.236,350.0335,7.2746,15240.0,4.6558
05/09/23,4.971,874.58,4084.8,1330.65,19.2051,83.0375,17.4169,3.6976,4.19,22.5611,97.5709,35.463,26.7861,361.54,3.8003,104.807,349.9788,7.3033,15270.0,4.6652
06/09/23,4.9787,873.13,4073.4,1330.65,19.199,83.1362,17.5778,3.7003,4.2577,22.6278,98.1264,35.513,26.8178,362.9,3.8321,104.861,349.9775,7.318,15295.0,4.6757
07/09/23,4.9787,884.64,4022.0,1335.35,19.1767,83.2125,17.6003,3.7139,4.3258,22.7761,98.3424,35.607,26.8351,361.71,3.8508,105.059,349.9905,7.3297,15328.0,4.677
08/09/23,4.9856,896.25,4013.7,1332.95,19.1308,82.945,17.5946,3.7158,4.3148,22.8008,97.9534,35.52,26.8474,360.22,3.8521,105.09,349.9938,7.3439,15328.0,4.6772
09/09/23,4.9856,896.25,4013.7,1332.95,19.1308,82.945,17.5946,3.7158,4.3148,22.8008,97.9534,35.52,26.8474,360.22,3.8521,105.09,349.9938,7.3439,15328.0,4.6772
10/09/23,4.9856,896.25,4013.7,1332.95,19.0731,82.945,17.5946,3.7158,4.3093,22.746,97.9534,35.52,26.8474,360.22,3.8521,105.09,349.9938,7.3439,15328.0,4.6772
11/09/23,4.9309,892.34,3987.1,1331.35,18.8733,83.0275,17.2764,3.7016,4.3148,22.8166,95.6817,35.503,26.8692,356.91,3.7962,104.569,349.9715,7.2894,15330.0,4.673
12/09/23,4.9482,894.22,3974.3,1327.65,18.9172,82.9212,17.224,3.7041,4.3322,22.8325,94.514,35.64,26.9115,358.08,3.8103,104.711,349.975,7.2923,15342.0,4.6788
13/09/23,4.9163,882.65,3939.9,1330.0,18.8174,82.985,17.1525,3.7036,4.3106,22.7551,96.1982,35.76,26.9413,357.66,3.8265,104.766,350.0145,7.2717,15370.0,4.681
14/09/23,4.8707,889.05,3920.2,1325.9,19.0187,83.04,17.1102,3.713,4.3536,23.057,96.3813,35.79,26.9473,360.99,3.8229,105.405,349.9745,7.2789,15355.0,4.6835
15/09/23,4.8647,884.65,3933.5,1326.0,19.0097,83.18,17.0784,3.7158,4.3568,23.0551,96.697,35.815,27.0014,359.6,3.8189,105.322,349.9925,7.276,15356.0,4.6833
16/09/23,4.8647,884.65,3933.5,1326.0,19.0097,83.18,17.0784,3.7158,4.3568,23.0551,96.697,35.815,27.0014,359.6,3.8189,105.322,349.9925,7.276,15356.0,4.6833
17/09/23,4.8647,884.65,3933.5,1326.0,19.0095,83.18,17.0784,3.7158,4.3565,23.012,96.697,35.815,27.0014,359.57,3.8189,105.322,349.9925,7.276,15356.0,4.6833
18/09/23,4.8549,884.64,3894.1,1324.35,19.0115,83.2688,17.1355,3.708,4.3397,22.8472,96.5305,35.728,27.0243,358.75,3.8182,105.202,349.9899,7.2912,15370.0,4.69
19/09/23,4.867,884.64,3919.2,1328.5,18.9386,83.2688,17.0834,3.7007,4.3627,22.8974,96.9694,35.95,27.0169,359.36,3.8103,105.133,349.9725,7.2973,15380.0,4.6965
20/09/23,4.8798,882.08,3921.9,1330.15,18.841,83.0813,17.093,3.7106,4.3247,22.8822,96.2094,36.06,27.0283,360.35,3.8134,105.328,350.0885,7.2863,15382.0,4.6863
21/09/23,4.9351,888.54,3951.24,1339.75,18.9538,83.0925,17.2331,3.7432,4.3293,22.9373,96.0883,36.15,27.1174,363.87,3.8111,105.363,350.0122,7.3066,15375.0,4.6933
22/09/23,4.9367,893.26,3992.4,1336.75,18.7553,82.9375,17.2014,3.7359,4.3237,22.9065,95.7775,36.01,27.1657,365.7,3.8087,105.583,350.0192,7.299,15375.0,4.6895
23/09/23,4.9367,893.26,3992.4,1336.75,18.7553,82.9375,17.2014,3.7359,4.3237,22.9065,95.7775,36.01,27.1657,365.7,3.8087,105.583,350.0192,7.299,15375.0,4.6895
24/09/23,4.9367,893.26,3992.4,1336.75,18.7713,82.9375,17.2014,3.7359,4.3223,22.9471,95.7775,36.01,27.1657,365.7,3.8087,105.583,350.0192,7.299,15375.0,4.6895
25/09/23,4.9636,902.15,4056.93,1336.55,18.7743,83.1487,17.3952,3.7765,4.3475,22.9865,95.9218,36.132,27.1996,368.46,3.8067,105.998,350.0332,7.312,15403.0,4.6865
26/09/23,4.9906,903.9,4075.3,1348.7,19.0777,83.2388,17.5472,3.7724,4.3581,23.1028,96.9436,36.362,27.2601,369.65,3.8347,106.231,350.0268,7.3112,15490.0,4.6908
27/09/23,5.0442,910.75,4111.5,1349.4,19.2094,83.2288,17.6704,3.8125,4.4116,23.1846,97.0761,36.53,27.202,373.77,3.8542,106.666,349.9796,7.3117,15520.0,4.7087
28/09/23,5.033,906.75,4066.5,1349.4,18.9817,83.1925,17.5412,3.7746,4.3906,23.0369,96.8109,36.755,27.4012,371.05,3.8336,106.224,350.0242,7.298,15520.0,4.7087
29/09/23,5.0341,891.53,4080.7,1349.4,18.9226,83.04,17.4227,3.7837,4.3741,23.105,97.5511,36.412,27.4223,368.42,3.8148,106.174,349.9984,7.298,15460.0,4.6953
30/09/23,5.0341,891.53,4080.7,1349.4,18.9226,83.04,17.4227,3.7837,4.3741,23.105,97.5511,36.412,27.4223,368.42,3.8148,106.174,349.9984,7.298,15460.0,4.6953
01/10/23,5.0341,891.53,4080.7,1349.4,18.8966,83.04,17.4227,3.7837,4.3706,23.0651,97.5511,36.412,27.4223,368.42,3.8148,106.174,349.9984,7.298,15460.0,4.6953
02/10/23,5.0622,908.51,4153.05,1349.4,19.2165,83.04,17.6751,3.7975,4.4072,23.3153,99.2786,36.938,27.4717,371.14,3.8421,106.904,350.0117,7.298,15530.0,4.7172
03/10/23,5.1677,916.98,4241.6,1349.4,19.3469,83.205,18.0731,3.818,4.4239,23.4247,99.8551,37.037,27.5147,372.33,3.85,107.0,350.016,7.298,15580.0,4.7238
04/10/23,5.1579,915.3,4288.75,1363.45,19.3333,83.2388,17.9555,3.7911,4.3835,23.2239,100.0197,37.065,27.5685,368.63,3.8485,106.799,350.0087,7.298,15634.0,4.73
05/10/23,5.1848,921.65,4382.5,1350.55,19.5757,83.2563,18.2613,3.8335,4.3794,23.2075,99.644,36.92,27.5665,368.35,3.8703,106.348,350.0208,7.298,15618.0,4.7277
06/10/23,5.146,918.74,4327.75,1350.0,19.3,83.2462,18.1655,3.8221,4.3278,23.1025,100.8995,37.022,27.6124,365.48,3.8461,106.044,350.0775,7.298,15613.0,4.7142
07/10/23,5.146,918.74,4327.75,1350.0,19.3,83.2462,18.1655,3.8221,4.3278,23.1025,100.8995,37.022,27.6124,365.48,3.8461,106.044,350.0775,7.298,15613.0,4.7142
08/10/23,5.146,918.74,4327.75,1350.0,19.382,83.2462,18.2457,3.8221,4.3373,23.1896,100.8995,37.022,27.6124,365.82,3.8461,106.044,350.0775,7.298,15613.0,4.7142
09/10/23,5.1375,918.74,4316.2,1350.0,19.3362,83.27,18.2087,3.839,4.3182,23.1516,99.8288,37.105,27.7007,367.87,3.9506,106.083,350.0386,7.2926,15692.0,4.7315
10/10/23,5.0544,930.47,4232.49,1349.65,19.0181,83.2525,17.9423,3.8233,4.2805,23.1651,100.2159,36.743,27.7181,365.52,3.9515,105.825,350.0405,7.294,15739.0,4.728
11/10/23,5.0504,928.52,4232.71,1338.8,18.8269,83.185,17.8347,3.8061,4.2606,23.0991,98.3039,36.417,27.7087,363.73,3.9569,105.82,350.0697,7.3007,15700.0,4.7163
12/10/23,5.0504,938.95,4269.34,1338.5,19.017,83.245,17.9825,3.8262,4.3114,23.4369,97.7318,36.178,27.7438,367.77,3.9706,106.599,350.0662,7.306,15700.0,4.7118
13/10/23,5.0786,940.0,4225.7,1350.05,19.0022,83.2637,18.0895,3.86,4.3147,23.5014,97.6942,36.178,27.7993,369.57,3.9764,106.648,350.0662,7.3053,15682.0,4.7283
14/10/23,5.0786,940.0,4225.7,1350.05,19.0022,83.2637,18.0895,3.86,4.3147,23.5014,97.6942,36.178,27.7993,369.57,3.9764,106.648,350.0662,7.3053,15682.0,4.7283
15/10/23,5.0786,940.0,4225.7,1350.05,18.9794,83.2637,18.06,3.86,4.2461,23.4796,97.6942,36.178,27.7993,369.57,3.9764,106.648,350.0662,7.3053,15682.0,4.7283
16/10/23,5.041,946.13,4226.1,1353.65,18.771,83.2775,17.8851,3.8472,4.2156,23.3516,97.4731,36.3,27.8634,365.82,4.0126,106.243,350.0662,7.311,15721.0,4.738
17/10/23,5.0387,937.7,4189.3,1353.55,18.8021,83.26,18.0159,3.8462,4.1788,23.3168,97.9476,36.395,27.9506,363.39,4.0193,106.25,350.006,7.3157,15716.0,4.736
18/10/23,5.0591,942.76,4259.3,1349.6,18.9923,83.2663,18.2495,3.8664,4.2264,23.4257,97.9712,36.283,28.0039,364.51,4.0284,106.565,350.0693,7.3165,15730.0,4.747
19/10/23,5.0653,939.85,4254.4,1357.3,19.0237,83.2388,18.3246,3.8716,4.2077,23.2723,96.7801,36.465,27.9695,361.74,4.0443,106.253,349.9767,7.3105,15815.0,4.77
20/10/23,5.0343,941.83,4237.2,1352.5,19.0104,83.12,18.2378,3.8729,4.2099,23.2278,95.704,36.513,27.9858,360.69,4.0574,106.163,349.9745,7.3151,15873.0,4.7677
21/10/23,5.0343,941.83,4237.2,1352.5,19.0104,83.12,18.2378,3.8729,4.2099,23.2278,95.704,36.513,27.9858,360.69,4.0574,106.163,349.9745,7.3151,15873.0,4.7677
22/10/23,5.0343,941.83,4237.2,1352.5,18.994,83.12,18.2346,3.8729,4.2052,23.2327,95.704,36.513,27.9858,360.51,4.0574,106.163,349.9745,7.3151,15873.0,4.7677
23/10/23,5.0127,934.0,4232.5,1353.7,18.9618,83.19,18.144,3.8686,4.1797,23.0701,94.5628,36.513,28.0839,357.77,4.0589,105.536,349.975,7.3149,15934.0,4.7943
24/10/23,4.9921,928.13,4219.05,1343.1,19.0425,83.19,18.2547,3.8628,4.215,23.2339,93.6129,36.167,28.1043,361.9,4.0592,106.27,349.9844,7.3111,15849.0,4.7855
25/10/23,4.9955,925.37,4189.3,1349.45,19.1255,83.1888,18.3275,3.87,4.2339,23.378,93.4063,36.19,28.133,364.01,4.0664,106.528,350.0275,7.3172,15870.0,4.78
26/10/23,4.9879,933.18,4132.87,1359.85,18.9643,83.2325,18.1539,3.8597,4.2148,23.345,93.6727,36.252,28.1655,362.43,4.0819,106.602,349.9725,7.3168,15920.0,4.787
27/10/23,5.0143,933.18,4109.99,1355.9,18.8396,83.245,18.1142,3.8592,4.2264,23.3111,94.3291,36.217,28.1948,363.16,4.0712,106.559,350.0248,7.3173,15939.0,4.7782
28/10/23,5.0143,933.18,4109.99,1355.9,18.8396,83.245,18.1142,3.8592,4.2264,23.3111,94.3291,36.217,28.1948,363.16,4.0712,106.559,350.0248,7.3173,15939.0,4.7782
29/10/23,5.0143,933.18,4109.99,1355.9,18.8733,83.245,18.0998,3.8592,4.2236,23.3127,94.3291,36.217,28.1948,363.16,4.0712,106.559,350.0248,7.3173,15939.0,4.7782
30/10/23,5.0448,907.5,4062.25,1350.9,18.8575,83.25,18.0497,3.8202,4.1908,23.1285,92.659,35.963,28.2626,360.71,4.0187,106.12,349.9725,7.311,15890.0,4.7635
31/10/23,5.0381,897.38,4120.2,1350.65,18.6488,83.255,18.0483,3.8289,4.2108,23.236,93.3938,35.94,28.3021,361.76,4.0428,106.663,349.9813,7.3165,15885.0,4.7632
01/11/23,4.9555,895.0,4111.05,1357.25,18.5151,83.2887,17.7673,3.8325,4.2296,23.3328,92.6,36.225,28.3209,362.62,4.0002,106.884,349.994,7.316,15936.0,4.7717
02/11/23,4.9555,888.51,4046.85,1343.0,18.4211,83.2538,17.515,3.8264,4.1874,23.025,93.2562,35.925,28.3519,359.65,3.9863,106.124,350.0555,7.3143,15855.0,4.7502
03/11/23,4.9032,875.23,3979.25,1322.3,18.2604,83.285,17.4652,3.7329,4.1519,22.7482,92.6949,35.71,28.4056,353.74,3.9223,105.021,350.0257,7.2754,15728.0,4.727
04/11/23,4.9032,875.23,3979.25,1322.3,18.2604,83.285,17.4652,3.7329,4.1519,22.7482,92.6949,35.71,28.4056,353.74,3.9223,105.021,350.0257,7.2754,15728.0,4.727
05/11/23,4.9032,875.23,3979.25,1322.3,18.28,83.285,17.4619,3.7329,4.1543,22.7378,92.6949,35.71,28.4056,353.58,3.9223,105.021,350.0257,7.2754,15728.0,4.727
06/11/23,4.887,881.97,3985.0,1297.45,18.2926,83.215,17.5475,3.7568,4.1571,22.9049,92.5908,35.498,28.4364,354.02,3.8871,105.215,350.0257,7.2702,15539.0,4.643
07/11/23,4.8791,886.28,4019.9,1308.0,18.3386,83.2675,17.4771,3.778,4.1653,23.0071,92.2097,35.563,28.4905,353.45,3.8724,105.542,350.03,7.28,15636.0,4.67
08/11/23,4.9096,903.53,4082.8,1310.55,18.4732,83.2775,17.5369,3.7955,4.1498,22.994,91.8501,35.592,28.4701,353.66,3.8263,105.593,349.9762,7.2761,15650.0,4.682
09/11/23,4.9395,912.53,4055.0,1309.75,18.66,83.2875,17.8177,3.7916,4.16,23.0084,91.8547,35.58,28.4722,355.89,3.8478,105.91,349.9685,7.2847,15655.0,4.6932
10/11/23,4.9095,913.25,4033.2,1316.9,18.727,83.3438,17.6465,3.8038,4.1419,22.9967,92.3349,35.888,28.5609,353.03,3.8633,105.801,349.9765,7.2855,15695.0,4.7087
11/11/23,4.9095,913.25,4033.2,1316.9,18.727,83.3438,17.6465,3.8038,4.1419,22.9967,92.3349,35.888,28.5609,353.03,3.8633,105.801,349.9765,7.2855,15695.0,4.7087
12/11/23,4.9095,913.25,4033.2,1316.9,18.755,83.3438,17.6465,3.8038,4.1427,22.9676,92.3349,35.888,28.5609,353.03,3.8633,105.801,349.9765,7.2855,15695.0,4.7087
13/11/23,4.9103,923.38,4036.6,1325.1,18.7266,83.3313,17.6082,3.8075,4.1401,22.9842,91.6109,36.007,28.599,352.67,3.8561,105.631,349.9801,7.2891,15701.0,4.7087
14/11/23,4.8649,891.51,3965.4,1328.95,18.2248,83.3313,17.3446,3.7655,4.0432,22.4815,90.6067,36.052,28.6194,345.66,3.7567,104.053,350.0812,7.2529,15695.0,4.7172
15/11/23,4.8649,887.75,4025.4,1300.75,18.1813,83.145,17.2968,3.7848,4.0495,22.5589,89.5096,35.445,28.6774,347.2,3.7918,104.394,352.9764,7.2468,15534.0,4.6725
16/11/23,4.8685,881.25,4091.0,1296.9,18.3731,83.2363,17.228,3.777,4.0287,22.5394,89.2713,35.467,28.6616,347.25,3.7343,104.349,353.4728,7.2427,15555.0,4.6875
17/11/23,4.9098,885.0,4078.92,1296.75,18.359,83.27,17.2319,3.7655,4.018,22.4431,89.508,35.095,28.7044,347.54,3.7174,103.815,353.9622,7.2143,15493.0,4.681
18/11/23,4.9098,885.0,4078.92,1296.75,18.359,83.27,17.2319,3.7655,4.018,22.4431,89.508,35.095,28.7044,347.54,3.7174,103.815,353.9622,7.2143,15493.0,4.681
19/11/23,4.9098,885.0,4078.92,1296.75,18.3426,83.27,17.2317,3.7655,4.0193,22.4431,89.508,35.095,28.7044,347.54,3.7174,103.815,353.9622,7.2143,15493.0,4.681
20/11/23,4.8544,875.85,4030.6,1291.55,18.3407,83.3463,17.1233,3.73,3.977,22.41,88.5094,35.11,28.7703,347.23,3.7143,103.481,353.9622,7.1669,15445.0,4.668
21/11/23,4.8992,870.13,4075.5,1289.2,18.6394,83.3538,17.1952,3.7415,4.0071,22.478,88.2451,35.222,28.7891,349.14,3.719,103.565,355.9793,7.1407,15440.0,4.657
22/11/23,4.9083,874.88,4071.25,1300.5,18.8862,83.32,17.2015,3.7405,4.0084,22.4543,88.4932,35.205,28.8441,350.04,3.7341,103.92,356.4591,7.1648,15575.0,4.677
23/11/23,4.9038,876.14,4069.75,1297.5,18.8142,83.3425,17.1882,3.7375,4.0053,22.3941,88.5088,35.27,28.8249,348.09,3.7418,103.92,357.0163,7.1476,15553.0,4.6803
24/11/23,4.9021,869.05,4039.5,1306.3,18.7791,83.3775,17.1136,3.7321,3.998,22.3005,89.1241,35.485,28.8715,347.8,3.7403,103.415,357.575,7.149,15565.0,4.6877
25/11/23,4.9021,869.05,4039.5,1306.3,18.7791,83.3775,17.1136,3.7321,3.998,22.3005,89.1241,35.485,28.8715,347.8,3.7403,103.415,357.575,7.149,15565.0,4.6877
26/11/23,4.9021,869.05,4039.5,1306.3,18.794,83.3775,17.1199,3.7321,3.9906,22.2856,89.1241,35.485,28.8715,347.8,3.7403,103.415,357.575,7.149,15565.0,4.6877
27/11/23,4.8988,872.15,3967.8,1303.85,18.6543,83.3775,17.1656,3.7277,3.967,22.1861,89.0751,35.107,28.9153,346.48,3.7076,103.199,358.999,7.1527,15494.0,4.6805
28/11/23,4.8711,868.33,3952.3,1293.8,18.6028,83.3438,17.1408,3.7275,3.9298,22.0499,88.9005,34.94,28.9258,343.12,3.68,102.746,359.5282,7.1363,15436.0,4.671
29/11/23,4.906,867.98,4000.4,1289.3,18.7508,83.3275,17.2837,3.729,3.9569,22.1203,88.6448,34.813,28.9349,344.72,3.6843,102.765,359.9619,7.1262,15395.0,4.652
30/11/23,4.9195,869.72,4041.9,1290.1,18.8545,83.395,17.3845,3.7338,4.0001,22.3272,89.9068,35.188,28.866,349.17,3.7296,103.497,360.4769,7.1351,15510.0,4.6625
01/12/23,4.8828,855.5,3968.6,1305.75,18.6521,83.295,17.1881,3.7366,3.9759,22.3195,91.0267,35.028,28.9191,348.04,3.7117,103.268,361.054,7.1285,15485.0,4.6733
02/12/23,4.8828,855.5,3968.6,1305.75,18.6521,83.295,17.1881,3.7366,3.9759,22.3195,91.0267,35.028,28.9191,348.04,3.7117,103.268,361.054,7.1285,15485.0,4.6733
03/12/23,4.8828,855.5,3968.6,1305.75,18.6521,83.295,17.1881,3.7366,3.9759,22.3195,91.0267,35.028,28.9191,348.04,3.7117,103.268,361.054,7.1285,15485.0,4.6733
04/12/23,4.9449,869.95,4021.1,1304.05,18.8012,83.3638,17.461,3.7436,3.9952,22.53,91.2097,34.943,28.9416,350.89,3.7255,103.645,362.5869,7.1434,15463.0,4.6565
05/12/23,4.9287,880.35,4002.1,1311.2,18.9532,83.3862,17.3826,3.7605,4.0036,22.5498,92.3128,34.943,28.9324,351.66,3.7212,104.05,363.0649,7.1471,15505.0,4.666
06/12/23,4.9026,872.53,4006.4,1313.1,18.9608,83.3262,17.2778,3.7556,4.0209,22.58,92.9277,35.153,28.9024,353.36,3.7082,104.153,363.5822,7.1606,15494.0,4.669
07/12/23,4.9056,870.72,3987.5,1325.4,18.7652,83.3587,17.4726,3.757,4.0147,22.5498,92.3966,35.18,28.9207,353.83,3.7011,103.541,364.0734,7.1487,15515.0,4.6753
08/12/23,4.9304,875.03,3988.34,1306.95,18.9559,83.3862,17.3471,3.7485,4.0272,22.6446,91.8246,35.333,28.9689,354.04,3.7028,104.01,364.0734,7.1702,15518.0,4.664
09/12/23,4.9304,875.03,3988.34,1306.95,18.9559,83.3862,17.3471,3.7485,4.0272,22.6446,91.8246,35.333,28.9689,354.04,3.7028,104.01,364.0734,7.1702,15518.0,4.664
10/12/23,4.9304,875.03,3988.34,1306.95,18.9559,83.3862,17.3471,3.7485,4.0272,22.6446,91.8246,35.333,28.9689,354.04,3.7028,104.01,364.0734,7.1702,15518.0,4.664
11/12/23,4.9388,882.13,3974.9,1316.45,19.0853,83.39,17.3836,3.774,4.0284,22.6711,90.9906,35.333,28.9842,356.08,3.7207,104.095,365.9963,7.1741,15623.0,4.6832
12/12/23,4.9663,875.83,3992.3,1313.9,18.967,83.3875,17.3074,3.7745,4.009,22.706,90.273,35.662,29.0289,354.18,3.7115,103.865,366.5153,7.1771,15621.0,4.684
13/12/23,4.9183,876.55,3967.1,1320.0,18.6824,83.4025,17.2413,3.7925,3.9549,22.4718,90.1577,35.79,28.9865,348.55,3.6667,102.869,799.975,7.1709,15661.0,4.7075
14/12/23,4.9122,866.05,3971.1,1295.3,18.3339,83.3275,17.1924,3.7665,3.918,22.2178,89.4873,35.025,29.0065,345.33,3.6755,101.956,800.5249,7.1119,15502.0,4.6725
